nome,categoria,porcao_g,kcal,prot_g,carb_g,gord_g,contexto_culinario,incompativel_com,velocidade_absorcao,preco
"Angu à baiana, polenta, c/ molho bolonhesa, c/ sal, (polenta, c/ molho bolonhesa (carne bovina - patinho moído, tomate, cebola, alho, c/ óleo de soja), c/ sal), ",Carne Vermelha,100.0,99,3.4,19.8,1.3,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Apresuntado, cozido (média de diferentes marcas), ",Outros Carboidratos,100.0,126,14.5,4.0,5.7,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Apresuntado, fatiado, cozido, Sadia, ",Outros Carboidratos,100.0,108,13.5,3.3,4.5,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Apresuntado, metro, cozido, Seara, ",Outros Carboidratos,100.0,129,16.0,5.0,5.0,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Apresuntado, retangular, cozido, Seara, ",Outros Carboidratos,100.0,139,15.0,5.0,6.6,Café|Lanche,Almoço|Jantar|Lixo,Lenta,$$
"Araça, polpa, com casca, sem semente, <i>in natura</i>, Psidium cattleianum, ",Outros Carboidratos,100.0,47,1.0,12.5,0.2,Café|Lanche,Almoço|Jantar|Lixo,Média,$$
"Arroz à grega, c/ arroz integral, c/ sal, (arroz integral, c/ cenoura, vagem, pimentão verde, uva passa, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,118,2.2,22.6,2.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz à grega, c/ arroz integral, s/ sal, (arroz integral, c/ cenoura, vagem, pimentão verde, uva passa, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,119,2.2,22.7,2.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz à grega, c/ arroz polido, c/ sal, (arroz polido, c/ cenoura, vagem, pimentão verde, uva passa, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,135,2.2,26.8,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz à grega, c/ arroz polido, s/ sal, (arroz polido, c/ cenoura, vagem, pimentão verde, uva passa, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,135,2.2,27.0,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz ao molho pardo (arroz de cabidela), c/ arroz polido, c/ sal, (arroz polido, frango, sangue de frango, cheiro verde, c/ vinagre de maçã, c/ óleo, cebola e alho, c/ sal), ",Frango,100.0,155,13.1,14.0,5.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz caipira, c/ arroz integral, c/ sal, (arroz integral, c/ frango, tomate, toucinho defumado (bacon), c/ óleo, cebola e alho, c/ sal), ",Frango,100.0,172,11.1,13.9,8.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz caipira, c/ arroz integral, s/ sal, (arroz integral, c/ frango, tomate, toucinho defumado (bacon), c/ óleo, cebola e alho, s/ sal), ",Frango,100.0,173,11.1,13.9,8.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz caipira, c/ arroz polido, c/ sal, (arroz polido, c/ frango, tomate, toucinho defumado (bacon), c/ óleo, cebola e alho, c/ sal), ",Frango,100.0,184,11.0,17.2,8.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz caipira, c/ arroz polido, s/ sal, (arroz polido, c/ frango, tomate, toucinho defumado (bacon), c/ óleo, cebola e alho, s/ sal), ",Frango,100.0,185,11.1,17.3,8.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz carreteiro, c/ sal, (arroz branco polido, charque dessalgado, cebola, tomate, salsinha, c/ óleo de soja, c/ sal), ",Arroz,100.0,150,10.8,11.5,7.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz carreteiro, s/ sal, (arroz branco polido, charque (carne seca, carne de sol, jaba) dessalgado, cebola, tomate, salsinha, c/ óleo de soja, s/ sal), ",Carne Vermelha,100.0,151,10.8,11.6,7.1,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$
"Arroz chop suey, c/ arroz integral, c/ molho shoyu, (arroz integral, c/ presunto, cenoura, ovos mexidos, c/ óleo, cebola e alho, c/ molho shoyu), ",Ovos,100.0,124,4.5,16.8,4.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz chop suey, c/ arroz integral, s/ sal, (arroz integral, c/ presunto, cenoura, ovos mexidos, c/ óleo, cebola e alho, s/ sal), ",Ovos,100.0,123,4.5,16.7,4.6,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz chop suey, c/ arroz polido, c/ molho shoyu, (arroz polido, c/ presunto, cenoura, ovos mexidos, c/ óleo, cebola e alho, c/ molho shoyu), ",Ovos,100.0,231,4.9,11.5,18.9,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz chop suey, c/ arroz polido, s/ sal, (arroz polido, c/ presunto, cenoura, ovos mexidos, c/ óleo, cebola e alho, s/ sal), ",Ovos,100.0,141,4.5,21.3,4.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com abobrinha, c/ óleo, cebola e alho, c/ sal, ",Arroz,100.0,108,2.0,22.4,1.4,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com abobrinha, c/ óleo, cebola e alho, s/ sal, ",Arroz,100.0,109,2.1,22.5,1.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com alho poró, c/ arroz integral, s/ sal, (arroz , alho integral, poró, c/ óleo de soja, s/ sal), ",Arroz,100.0,106,2.0,19.4,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com alho poró, c/ arroz polido, c/ sal, (arroz polido, alho poró, c/ óleo de soja, c/ sal), ",Arroz,100.0,124,2.0,24.2,2.4,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com alho poró, c/ arroz polido, s/ sal, (arroz polido, alho poró, c/ óleo de soja, s/ sal), ",Arroz,100.0,124,2.0,24.3,2.4,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com brócolis, c/ arroz integral, c/ sal, (arroz integral, c/ brócolis, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,102,2.5,18.0,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com brócolis, c/ arroz integral, s/ sal, (arroz integral, c/ brócolis, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,102,2.6,18.0,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com brócolis, c/ arroz polido, c/ sal, (arroz polido, c/ brócolis, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,118,2.5,22.3,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com brócolis, c/ arroz polido, s/ sal, (arroz polido, c/ brócolis, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,118,2.5,22.3,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com carne bovina, c/ arroz polido, c/ sal, (arroz polido, carne bovina músculo, tomate, salsinha, cebolinha, c/ óleo, cebola e alho, c/ sal), ",Carne Vermelha,100.0,144,9.4,20.3,3.0,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$$
"Arroz com carne bovina, c/ arroz polido, s/ sal, (arroz polido, carne bovina músculo, tomate, salsinha, cebolinha, c/ óleo, cebola e alho, s/ sal), ",Carne Vermelha,100.0,145,9.5,20.3,3.1,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$$
"Arroz com cenoura, c/ óleo, cebola e alho, c/ sal, ",Arroz,100.0,118,2.2,24.2,1.8,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com cenoura, c/ óleo, cebola e alho, s/ sal, ",Arroz,100.0,119,2.2,24.3,1.9,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com coco, c/ arroz polido, c/ sal, (arroz polido, c/ coco e leite de coco, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,180,2.4,22.5,9.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com coco, c/ arroz polido, s/ sal, (arroz polido, c/ coco e leite de coco, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,180,2.4,22.6,9.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com couve, c/ arroz integral, c/ sal, (arroz integral, c/ couve, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,102,2.5,17.9,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com couve, c/ arroz integral, s/ sal, (arroz integral, c/ couve, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,102,2.5,17.9,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com couve, c/ arroz polido, c/ sal, (arroz polido, c/ couve, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,117,2.5,22.2,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com couve, c/ arroz polido, s/ sal, (arroz polido, c/ couve, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,118,2.5,22.2,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com espinafre, c/ arroz integral, c/ sal (arroz integral, espinafre, c/ óleo de soja, c/ sal), ",Arroz,100.0,103,2.2,18.4,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com espinafre, c/ arroz integral, s/ sal (arroz , alho espinafre, c/ óleo de soja, s/ sal), ",Arroz,100.0,103,2.3,18.5,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com espinafre, c/ arroz polido, c/ sal (arroz polido, espinafre, c/ óleo de soja, c/ sal), ",Arroz,100.0,121,2.2,23.3,2.4,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com espinafre, c/ arroz polido, s/ sal (arroz polido, espinafre, c/ óleo de soja, s/ sal), ",Arroz,100.0,121,2.2,23.3,2.4,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com frango e pequi, c/ arroz integral, c/ sal, (arroz integral, frango, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, c/ sal), ",Frango,100.0,181,11.9,11.9,10.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz com frango e pequi, c/ arroz integral, s/ sal, (arroz integral, frango, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, s/ sal), ",Frango,100.0,182,11.9,11.9,10.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz com frango e pequi, c/ arroz polido, c/ sal, (arroz polido, frango, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, c/ sal), ",Frango,100.0,190,11.8,14.4,10.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz com frango e pequi, c/ arroz polido, s/ sal, (arroz polido, frango, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, s/ sal), ",Frango,100.0,190,11.8,14.4,10.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz com frango, c/ arroz integral, c/ sal, (arroz integral, c/ frango, tomate, cenoura, c/ óleo, cebola e alho, c/ sal), ",Frango,100.0,122,7.1,15.4,4.0,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Arroz com frango, c/ arroz integral, s/ sal, (arroz integral, c/ frango, tomate, cenoura, c/ óleo, cebola e alho, s/ sal), ",Frango,100.0,123,7.2,15.4,4.0,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Arroz com frango, c/ arroz polido, c/ sal, (arroz polido, c/ frango, tomate, cenoura, c/ óleo, cebola e alho, c/ sal), ",Frango,100.0,138,7.2,19.5,3.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Arroz com frango, c/ arroz polido, s/ sal, (arroz polido, c/ frango, tomate, cenoura, c/ óleo, cebola e alho, s/ sal), ",Frango,100.0,139,7.2,19.6,3.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Arroz com frutos do mar, c/ arroz integral, c/ sal, (arroz integral, c/ camarão, lula, mexilhão, tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, c/ sal), ",Peixe,100.0,107,9.3,12.2,2.7,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com frutos do mar, c/ arroz integral, s/ sal, (arroz integral, c/ camarão, lula, mexilhão, tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, s/ sal), ",Peixe,100.0,108,8.7,13.0,2.6,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com frutos do mar, c/ arroz polido, c/ sal, (arroz polido, c/ camarão, lula, mexilhão, tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, c/ sal), ",Peixe,100.0,116,9.8,13.8,2.6,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com frutos do mar, c/ arroz polido, s/ sal, (arroz polido, c/ camarão, lula, mexilhão, tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, s/ sal), ",Peixe,100.0,118,8.7,15.8,2.5,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com jambu, c/ arroz integral, c/ sal, (arroz integral, jambu, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,108,2.6,19.4,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com jambu, c/ arroz integral, s/ sal, (arroz integral, jambu, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,108,2.6,19.4,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com jambu, c/ arroz polido, c/ sal, (arroz polido, jambu, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,125,2.6,24.0,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com jambu, c/ arroz polido, s/ sal, (arroz polido, jambu, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,125,2.6,24.0,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com legumes, c/ arroz integral, c/ sal, (arroz integral, c/ cenoura, pimentão amarelo e vermelho, ervilha e milho em conserva, abobrinha, brócolis, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,104,2.5,18.7,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com legumes, c/ arroz integral, s/ sal, (arroz integral, c/ cenoura, pimentão amarelo e vermelho, ervilha e milho em conserva, abobrinha, brócolis, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,109,2.8,19.6,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com legumes, c/ arroz polido, c/ sal, (arroz polido, c/ cenoura, pimentão amarelo e vermelho, ervilha e milho em conserva, abobrinha, brócolis, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,118,2.5,22.3,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com legumes, c/ arroz polido, s/ sal, (arroz polido, c/ cenoura, pimentão amarelo e vermelho, ervilha e milho em conserva, abobrinha, brócolis, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,122,2.7,23.3,2.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz com lentilha, c/ arroz polido, c/ sal, (arroz polido, c/ lentilha, tomate, linguiça, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,144,5.2,20.2,5.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com lentilha, c/ arroz polido, s/ sal, (arroz polido, c/ lentilha, tomate, linguiça, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,145,5.2,20.3,5.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com linguiça, c/ arroz integral, c/ sal, (arroz integral, c/ linguiça, tomate, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,153,6.5,15.6,7.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com linguiça, c/ arroz integral, s/ sal, (arroz integral, c/ linguiça, tomate, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,154,6.5,15.7,7.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com linguiça, c/ arroz polido, c/ sal, (arroz polido, c/ linguiça, tomate, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,166,6.5,19.3,7.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com linguiça, c/ arroz polido, s/ sal, (arroz polido, c/ linguiça, tomate, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,167,6.5,19.4,7.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com macarrão (aletria, cabelo de anjo), c/ arroz polido, c/ sal, (arroz polido, macarrão, c/ manteiga, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,170,2.7,26.4,6.2,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com mexilhão (marisco lambe-lambe), c/ arroz polido, c/ sal, (arroz polido, mexilhão, tomate, pimentão vermelho, salsa, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ pimenta-do-reino, c/ sal), ",Arroz,100.0,103,6.2,13.9,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com mexilhão (marisco lambe-lambe), c/ arroz polido, s/ sal, (arroz polido, mexilhão, tomate, pimentão vermelho, salsa, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ pimenta-do-reino, s/ sal), ",Arroz,100.0,104,6.3,14.0,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz com nozes, c/ arroz integral, c/ sal, (arroz integral, c/ noz, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,204,4.2,21.9,11.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Arroz com nozes, c/ arroz integral, s/ sal, (arroz integral, c/ noz, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,205,4.2,22.0,11.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Arroz com nozes, c/ arroz polido, c/ sal, (arroz polido, c/ noz, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,222,4.2,26.8,11.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Arroz com nozes, c/ arroz polido, s/ sal, (arroz polido, c/ noz, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,222,4.2,26.9,11.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$$$
"Arroz com peixe, c/ arroz integral, c/ sal, (arroz integral, c/ peixe (água salgada, cação), tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, c/ sal), ",Peixe,100.0,102,6.0,13.7,3.0,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com peixe, c/ arroz integral, s/ sal, (arroz integral, c/ peixe (água salgada, cação), tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, s/ sal), ",Peixe,100.0,102,6.3,13.2,3.0,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com peixe, c/ arroz polido, c/ sal, (arroz polido, c/ peixe (água salgada, cação), tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, c/ sal), ",Peixe,100.0,113,6.0,16.5,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com peixe, c/ arroz polido, s/ sal, (arroz polido, c/ peixe (água salgada, cação), tomate, pimentão amarelo e vermelho, c/ óleo, cebola e alho, s/ sal), ",Peixe,100.0,113,6.0,16.5,2.8,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz com pequi, c/ arroz integral, c/ sal, (arroz integral, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, c/ sal), ",Arroz,100.0,178,2.5,20.1,10.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com pequi, c/ arroz integral, s/ sal, (arroz integral, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, s/ sal), ",Arroz,100.0,178,2.5,20.1,10.7,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com pequi, c/ arroz polido, c/ sal, (arroz polido, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, c/ sal), ",Arroz,100.0,193,2.4,24.4,10.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com pequi, c/ arroz polido, s/ sal, (arroz polido, pequi, salsa, c/ óleo, cebola e alho, c/ pimenta-do-reino, s/ sal), ",Arroz,100.0,173,2.4,24.4,10.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz com salsicha, c/ arroz polido, c/ sal, (arroz polido, c/ salsicha, tomate, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,156,4.0,21.2,6.4,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz de coco, c/ arroz integral, c/ sal, (arroz integral cozido, c/ coco e leite de coco, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,163,2.4,18.2,9.5,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz de coco, c/ arroz integral, s/ sal, (arroz integral cozido, c/ coco e leite de coco, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,165,2.4,18.3,9.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz de cuxá, c/ arroz polido, c/ sal, (arroz polido, quiabo, azedinha, camarão seco, c/ óleo, cebola e alho, c/ sal), ",Peixe,100.0,120,3.5,19.2,3.4,Almoço|Jantar,Café|Lanche|Lixo,Média,$$$
"Arroz de forno, c/ arroz integral, c/ sal, (arroz integral, c/ cenoura, milho e ervilha em conserva, cenoura, azeitona, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ óleo, cebola e alho, c/ sal), ",Queijos/Laticínios,100.0,126,3.6,18.1,4.9,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Arroz de forno, c/ arroz integral, s/ sal, (arroz integral, c/ cenoura, milho e ervilha em conserva, cenoura, azeitona, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ óleo, cebola e alho, s/ sal), ",Queijos/Laticínios,100.0,127,3.6,18.2,4.9,Almoço|Jantar,Café|Lanche|Lixo,Média,$$
"Arroz de forno, c/ arroz polido, c/ sal, (arroz polido, c/ cenoura, milho e ervilha em conserva, azeitona, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ óleo, cebola e alho, c/ sal), ",Queijos/Laticínios,100.0,140,3.5,21.9,4.7,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$
"Arroz de forno, c/ arroz polido, s/ sal, (arroz polido, c/ cenoura, milho e ervilha em conserva, cenoura, azeitona, muçarela, c/ molho de tomate (tomate, c/ óleo, cebola e alho), c/ óleo, cebola e alho, s/ sal), ",Queijos/Laticínios,100.0,141,3.5,22.0,4.7,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$$
"Arroz de leite, (arroz integral, leite integral, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,104,2.6,18.6,2.5,Almoço|Jantar,Café|Lanche|Lixo,Média,$
"Arroz de leite, (arroz polido, leite integral, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,121,2.5,23.2,2.2,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz doce, c/ açúcar e canela, (arroz integral cozido, leite integral, c/ açúcar e canela), ",Arroz,100.0,123,2.4,25.7,1.5,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Arroz doce, c/ açúcar e canela, (arroz polido cozido, leite integral, c/ açúcar e canela), ",Arroz,100.0,137,2.4,29.6,1.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Arroz doce, c/ leite condensado e canela, (arroz integral cozido, leite integral, leite condensado, c/ canela), ",Arroz,100.0,126,3.4,23.3,2.5,Café|Lanche,Almoço|Jantar|Lixo,Rápida,$
"Arroz doce, c/ leite condensado e canela, (arroz polido cozido, leite integral, leite condensado, c/ canela), ",Arroz,100.0,139,3.3,26.9,2.2,Café|Lanche,Almoço|Jantar|Lixo,Rápida,$
"Arroz doce, light, (arroz integral, leite desnatado, adoçante, canela em pó), ",Arroz,100.0,88,2.6,18.6,0.7,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Arroz doce, light, (arroz polido, leite desnatado, adoçante, canela em pó), ",Arroz,100.0,112,2.6,23.2,1.2,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Arroz integral com lentilha, c/ sal, (arroz integral cozido, c/ lentilha, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,119,3.7,21.8,2.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz integral com lentilha, s/ sal, (arroz integral cozido, c/ lentilha, c/ óleo, cebola e alho, s/ sal), ",Arroz,100.0,120,3.7,21.8,2.8,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz para sushi, vinagre de arroz, s/ óleo, c/ açúcar, c/ sal, ",Arroz,100.0,139,2.4,29.5,1.6,Café|Lanche,Almoço|Jantar|Lixo,Muito Rápida,$
"Arroz piamontese, c/ arroz polido, c/ sal, (arroz polido, c/ cogumelo paris, creme de leite, queijo parmesão, c/ molho branco (farinha de trigo, manteiga e leite), c/ óleo, cebola e alho, c/ sal), ",Queijos/Laticínios,100.0,182,5.0,19.6,9.6,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$$
"Arroz selvagem, cozido, c/ óleo, cebola e alho, c/ sal, ",Arroz,100.0,109,3.9,20.9,1.4,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz selvagem, cozido, c/ óleo, cebola e alho, s/ sal, ",Arroz,100.0,110,3.9,21.0,1.5,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz selvagem, cozido, s/ óleo, s/ sal, Zizania palustris, ",Arroz,100.0,101,4.0,21.3,0.3,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz, c/ feijão, c/ sal, (arroz polido cozido, feijão carioca cozido, c/ óleo, cebola e alho, c/ sal), ",Arroz,100.0,110,3.5,22.2,1.6,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz, c/ mandioca (aipim, macaxeira) cozida, c/ sal, (arroz polido cozido (c/ óleo, cebola e alho), mandioca (aipim, macaxeira cozida), c/ sal), ",Arroz,100.0,129,1.5,29.5,0.9,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz, c/ ovo frito, c/ sal, (arroz polido cozido (c/ óleo, cebola e alho), ovo frito, c/ sal), ",Ovos,100.0,186,9.0,15.2,10.0,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz, creme, cozido, s/ tempero, <i>Orysa sativa</i> L., ",Arroz,100.0,76,0.1,21.6,0.3,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz, creme, pó, cru, <i>Orysa sativa</i> L., ",Arroz,100.0,366,7.4,82.2,1.1,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz, farelo, cru, <i>Orysa sativa</i> L., ",Arroz,100.0,324,14.2,35.5,19.3,Almoço|Jantar,Café|Lanche|Lixo,Lenta,$
"Arroz, farinha, <i>Orysa sativa</i> L.,Colombo, ",Arroz,100.0,356,6.9,79.7,1.1,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
"Arroz, farinha, crua (média de diferentes marcas), <i>Orysa sativa</i> L., ",Arroz,100.0,360,6.2,82.6,0.8,Almoço|Jantar,Café|Lanche|Lixo,Rápida,$
